"","Y_bincc","A","M","C"
"4743",0,0,0,0
"4744",0,0,0,1
"4745",0,1,1,1
"4746",0,1,1,0
"4747",0,0,1,1
"4748",0,0,0,0
"4749",0,1,1,0
"4750",0,1,0,1
"4751",0,0,1,0
"4752",0,1,0,0
"4753",0,0,1,1
"4754",0,0,1,1
"4755",0,1,1,0
"4756",0,0,0,0
"4757",0,1,0,1
"4758",0,1,1,0
"4759",0,0,0,0
"4760",0,1,0,0
"4761",0,0,0,1
"4762",0,1,1,1
"4763",0,0,0,0
"4764",0,0,0,0
"4765",0,1,0,0
"4766",0,1,0,1
"4767",0,0,1,0
"4768",0,1,1,1
"4769",0,0,0,1
"4770",0,1,0,0
"4771",0,0,1,0
"4772",0,1,0,0
"4773",0,0,0,0
"4774",0,1,0,1
"4775",0,0,1,1
"4776",0,0,1,0
"4777",0,0,1,1
"4778",0,1,0,1
"4779",0,1,0,1
"4780",0,0,1,0
"4781",0,1,0,1
"4782",0,1,0,1
"4783",0,0,1,1
"4784",0,1,0,1
"4785",0,0,1,1
"4786",0,0,1,1
"4787",0,0,1,0
"4788",0,1,0,0
"4789",0,1,1,1
"4790",0,0,0,0
"4791",0,0,0,0
"4792",0,1,1,1
"4793",0,1,1,0
"4794",0,1,1,0
"4795",0,1,0,0
"4796",0,1,0,1
"4797",0,1,0,1
"4798",0,0,0,1
"4799",0,0,1,0
"4800",0,0,0,0
"4801",0,0,0,0
"4802",0,0,0,1
"4803",0,0,0,0
"4804",0,0,0,0
"4805",0,0,1,1
"4806",0,1,0,1
"4807",0,0,1,1
"4808",0,1,1,0
"4809",0,0,1,0
"4810",0,1,0,0
"4811",0,0,0,0
"4812",0,0,1,0
"4813",0,0,1,0
"4814",0,1,0,0
"4815",0,1,1,0
"4816",0,0,1,0
"4817",0,1,1,1
"4818",0,0,0,1
"4819",0,0,1,0
"4820",0,1,1,1
"4821",0,0,1,0
"4822",0,1,1,1
"4823",0,0,0,1
"4824",0,1,1,0
"4825",0,1,1,1
"4826",0,1,1,1
"4827",0,1,1,0
"4828",0,0,0,0
"4829",0,1,0,0
"4830",0,0,1,1
"4831",0,0,0,1
"4832",0,1,0,0
"4833",0,0,1,1
"4834",0,1,1,1
"4835",0,1,1,1
"4836",0,1,1,0
"4837",0,0,1,1
"4838",0,1,1,1
"4839",0,1,1,0
"4840",0,1,0,1
"4841",0,1,1,1
"4842",0,0,0,1
"4843",0,1,0,1
"4844",0,1,1,0
"4845",0,1,0,0
"4846",0,0,0,0
"4847",0,1,1,0
"4848",0,1,0,0
"4849",0,0,1,1
"4850",0,1,1,1
"4851",0,0,0,1
"4852",0,0,1,1
"4853",0,1,0,1
"4854",0,1,0,0
"4855",0,1,1,0
"4856",0,1,0,0
"4857",0,1,1,1
"4858",0,0,1,1
"4859",0,1,0,1
"4860",0,0,0,0
"4861",0,0,0,1
"4862",0,0,0,1
"4863",0,1,0,1
"4864",0,1,1,1
"4865",0,1,1,0
"4866",0,1,1,1
"4867",0,1,1,1
"4868",0,1,0,1
"4869",0,1,0,0
"4870",0,0,1,1
"4871",0,1,0,0
"4872",0,1,1,0
"4873",0,1,1,1
"4874",0,1,1,0
"4875",0,1,0,0
"4876",0,1,0,0
"4877",0,1,1,1
"4878",0,1,0,1
"4879",0,1,1,0
"4880",0,1,1,0
"4881",0,0,0,0
"4882",0,1,0,0
"4883",0,1,0,1
"4884",0,0,0,0
"4885",0,0,0,0
"4886",0,1,0,1
"4887",0,1,1,1
"4888",0,1,0,0
"4889",0,0,0,0
"4890",0,1,1,1
"4891",0,0,0,0
"4892",0,1,1,0
"4893",0,0,1,1
"4894",0,1,0,0
"4895",0,0,1,1
"4896",0,1,0,0
"4897",0,0,0,1
"4898",0,0,0,0
"4899",0,0,1,1
"4900",0,1,0,1
"4901",0,1,0,1
"4902",0,1,1,1
"4903",0,1,0,0
"4904",0,1,1,0
"4905",0,0,0,0
"4906",0,1,0,0
"4907",0,1,1,0
"4908",0,1,0,1
"4909",0,0,1,0
"4910",0,0,1,1
"4911",0,1,0,0
"4912",0,1,1,0
"4913",0,0,1,0
"4914",0,1,0,1
"4915",0,0,1,0
"4916",0,1,1,1
"4917",0,1,0,1
"4918",0,1,1,1
"4919",0,0,1,1
"4920",0,0,1,1
"4921",0,0,1,1
"4922",0,0,0,1
"4923",0,0,1,1
"4924",0,1,0,0
"4925",0,0,1,1
"4926",0,1,0,0
"4927",0,1,1,1
"4928",0,0,1,1
"4929",0,0,0,0
"4930",0,0,0,0
"4931",0,1,1,1
"4932",0,0,1,0
"4933",0,0,1,0
"4934",0,0,0,1
"4935",0,1,0,1
"4936",0,1,0,1
"4937",0,0,0,1
"4938",0,0,0,1
"4939",0,1,0,1
"4940",0,0,0,0
"4941",0,0,0,0
"4942",0,1,1,1
"4943",0,1,0,0
"4944",0,0,1,0
"4945",0,1,1,0
"4946",0,1,0,0
"4947",0,1,0,0
"4948",0,1,1,0
"4949",0,1,1,0
"4950",0,1,0,0
"4951",0,0,0,1
"4952",0,1,1,0
"4953",0,1,1,1
"4954",0,1,0,0
"4955",0,1,0,0
"4956",0,0,0,1
"4957",0,1,0,1
"4958",0,1,0,0
"4959",0,1,1,0
"4960",0,1,1,0
"4961",0,1,0,0
"4962",0,1,0,0
"4963",0,1,0,0
"4964",0,0,1,1
"4965",0,1,0,1
"4966",0,0,0,0
"4967",0,1,1,0
"4968",0,1,0,1
"4969",0,1,1,1
"4970",0,1,1,1
"4971",0,1,1,0
"4972",0,1,0,1
"4973",0,1,1,0
"4974",0,0,1,1
"4975",0,0,0,1
"4976",0,0,1,0
"4977",0,1,0,1
"4978",0,1,1,0
"4979",0,1,1,1
"4980",0,0,0,0
"4981",0,0,1,0
"4982",0,1,1,0
"4983",0,1,0,0
"4984",0,1,0,0
"4985",0,0,0,0
"4986",0,1,0,1
"4987",0,1,0,0
"4988",0,0,0,0
"4989",0,0,1,0
"4990",0,0,0,0
"4991",0,0,0,0
"4992",0,0,0,0
"4993",0,1,0,1
"4994",0,1,0,0
"4995",0,1,0,0
"4996",0,1,0,1
"4997",0,0,0,1
"4998",0,1,0,1
"4999",0,1,1,0
"5000",0,0,1,1
"5001",1,1,0,0
"5002",1,1,1,1
"5003",1,1,1,1
"5004",1,0,1,0
"5005",1,0,1,0
"5006",1,1,1,0
"5007",1,1,1,1
"5008",1,0,0,1
"5009",1,1,1,0
"5010",1,0,1,1
"5011",1,1,1,0
"5012",1,1,1,1
"5013",1,0,1,0
"5014",1,1,1,1
"5015",1,1,1,0
"5016",1,1,1,0
"5017",1,1,1,1
"5018",1,0,1,0
"5019",1,1,1,1
"5020",1,1,1,1
"5021",1,1,1,1
"5022",1,1,1,1
"5023",1,0,1,0
"5024",1,0,1,0
"5025",1,1,1,0
"5026",1,1,0,1
"5027",1,1,0,1
"5028",1,0,0,1
"5029",1,1,1,1
"5030",1,1,1,0
"5031",1,1,1,1
"5032",1,1,1,1
"5033",1,0,0,0
"5034",1,1,1,1
"5035",1,1,1,0
"5036",1,0,1,0
"5037",1,1,1,1
"5038",1,1,1,1
"5039",1,1,1,0
"5040",1,1,1,0
"5041",1,0,1,0
"5042",1,0,1,1
"5043",1,1,1,0
"5044",1,1,0,1
"5045",1,1,1,0
"5046",1,1,1,0
"5047",1,1,1,0
"5048",1,1,1,1
"5049",1,0,1,1
"5050",1,0,1,1
"5051",1,1,1,1
"5052",1,1,1,1
"5053",1,1,1,0
"5054",1,1,1,0
"5055",1,0,0,1
"5056",1,1,1,0
"5057",1,1,1,1
"5058",1,0,1,0
"5059",1,1,1,0
"5060",1,1,1,1
"5061",1,1,1,0
"5062",1,0,0,0
"5063",1,1,1,0
"5064",1,1,1,1
"5065",1,1,1,1
"5066",1,1,1,0
"5067",1,0,1,1
"5068",1,1,0,1
"5069",1,1,1,1
"5070",1,0,1,0
"5071",1,1,1,1
"5072",1,1,1,1
"5073",1,1,1,1
"5074",1,0,1,1
"5075",1,1,1,1
"5076",1,1,1,1
"5077",1,1,0,0
"5078",1,0,1,0
"5079",1,0,0,1
"5080",1,1,1,1
"5081",1,1,1,1
"5082",1,1,1,1
"5083",1,0,1,0
"5084",1,0,1,0
"5085",1,0,1,0
"5086",1,1,1,1
"5087",1,1,1,0
"5088",1,1,0,0
"5089",1,1,1,1
"5090",1,1,1,0
"5091",1,1,0,0
"5092",1,1,1,0
"5093",1,1,0,1
"5094",1,1,0,0
"5095",1,1,1,1
"5096",1,1,1,1
"5097",1,1,1,1
"5098",1,0,1,1
"5099",1,1,1,1
"5100",1,1,1,1
"5101",1,1,1,1
"5102",1,1,1,1
"5103",1,1,1,1
"5104",1,1,1,1
"5105",1,1,1,1
"5106",1,0,1,0
"5107",1,1,1,1
"5108",1,0,1,1
"5109",1,0,1,0
"5110",1,1,1,1
"5111",1,1,0,0
"5112",1,1,1,1
"5113",1,1,1,0
"5114",1,1,1,1
"5115",1,1,1,0
"5116",1,1,1,1
"5117",1,1,1,0
"5118",1,1,1,0
"5119",1,1,1,0
"5120",1,1,0,0
"5121",1,1,1,1
"5122",1,1,1,1
"5123",1,1,1,0
"5124",1,0,1,1
"5125",1,1,1,1
"5126",1,1,1,0
"5127",1,1,1,1
"5128",1,0,1,0
"5129",1,1,1,1
"5130",1,1,1,1
"5131",1,1,1,0
"5132",1,1,1,0
"5133",1,1,1,0
"5134",1,1,0,1
"5135",1,1,0,1
"5136",1,1,1,1
"5137",1,1,1,0
"5138",1,1,1,1
"5139",1,1,1,1
"5140",1,1,1,0
"5141",1,1,0,0
"5142",1,1,1,0
"5143",1,1,1,0
"5144",1,0,1,1
"5145",1,0,1,1
"5146",1,1,0,1
"5147",1,0,1,1
"5148",1,0,1,1
"5149",1,0,0,0
"5150",1,0,1,0
"5151",1,1,1,1
"5152",1,1,1,1
"5153",1,0,1,1
"5154",1,1,1,1
"5155",1,0,1,1
"5156",1,1,1,1
"5157",1,1,1,1
"5158",1,1,0,1
"5159",1,0,1,0
"5160",1,1,1,0
"5161",1,1,1,1
"5162",1,1,1,0
"5163",1,1,1,0
"5164",1,1,1,1
"5165",1,1,1,0
"5166",1,1,1,0
"5167",1,0,1,0
"5168",1,1,1,0
"5169",1,0,1,1
"5170",1,1,0,0
"5171",1,1,1,1
"5172",1,1,0,1
"5173",1,1,1,1
"5174",1,1,0,1
"5175",1,0,1,1
"5176",1,1,1,1
"5177",1,1,1,0
"5178",1,1,1,1
"5179",1,1,1,0
"5180",1,1,1,1
"5181",1,0,1,0
"5182",1,1,1,1
"5183",1,1,1,0
"5184",1,1,1,1
"5185",1,1,0,0
"5186",1,1,0,1
"5187",1,1,1,1
"5188",1,1,1,0
"5189",1,0,1,0
"5190",1,1,1,1
"5191",1,1,1,1
"5192",1,1,1,1
"5193",1,0,1,0
"5194",1,1,1,0
"5195",1,0,1,1
"5196",1,1,1,0
"5197",1,1,1,1
"5198",1,1,1,1
"5199",1,1,1,1
"5200",1,1,0,1
"5201",1,1,1,0
"5202",1,1,1,1
"5203",1,0,1,1
"5204",1,0,1,0
"5205",1,1,0,0
"5206",1,1,0,1
"5207",1,1,1,1
"5208",1,0,0,0
"5209",1,1,1,1
"5210",1,0,0,1
"5211",1,1,1,1
"5212",1,0,1,1
"5213",1,0,1,0
"5214",1,1,0,1
"5215",1,0,1,0
"5216",1,1,1,1
"5217",1,1,1,0
"5218",1,1,0,0
"5219",1,1,1,0
"5220",1,0,0,1
"5221",1,1,1,0
"5222",1,1,1,1
"5223",1,1,1,0
"5224",1,1,1,0
"5225",1,1,1,1
"5226",1,1,1,1
"5227",1,0,1,0
"5228",1,1,1,1
"5229",1,1,0,1
"5230",1,1,1,1
"5231",1,1,1,1
"5232",1,1,1,1
"5233",1,1,1,1
"5234",1,1,0,0
"5235",1,1,0,1
"5236",1,1,1,1
"5237",1,1,1,1
"5238",1,0,1,1
"5239",1,1,1,1
"5240",1,1,1,1
"5241",1,1,1,0
"5242",1,1,1,1
"5243",1,0,1,0
"5244",1,1,1,0
"5245",1,1,1,1
"5246",1,1,1,1
"5247",1,1,1,1
"5248",1,0,1,1
"5249",1,1,1,0
"5250",1,1,1,1
"5251",1,0,1,1
"5252",1,1,1,0
"5253",1,0,1,0
"5254",1,1,1,1
"5255",1,1,1,1
"5256",1,1,1,0
"5257",1,0,0,1
"5258",1,1,1,0
"5259",1,0,1,0
"5260",1,1,1,1
"5261",1,1,0,1
"5262",1,1,1,1
"5263",1,0,0,0
"5264",1,1,1,0
"5265",1,0,0,0
"5266",1,1,1,1
"5267",1,1,1,1
"5268",1,1,1,1
"5269",1,1,0,0
"5270",1,1,1,1
"5271",1,1,1,0
"5272",1,1,1,1
"5273",1,0,1,1
"5274",1,0,1,0
"5275",1,1,1,0
"5276",1,0,1,1
"5277",1,0,1,1
"5278",1,1,1,1
"5279",1,0,1,1
"5280",1,1,1,0
"5281",1,1,1,0
"5282",1,1,0,0
"5283",1,1,1,0
"5284",1,1,1,1
"5285",1,0,1,1
"5286",1,1,1,1
"5287",1,1,0,1
"5288",1,0,1,0
"5289",1,1,0,1
"5290",1,1,1,1
"5291",1,1,0,0
"5292",1,0,1,0
"5293",1,0,1,1
"5294",1,1,1,1
"5295",1,1,1,1
"5296",1,1,1,1
"5297",1,1,0,1
"5298",1,1,1,1
"5299",1,1,1,1
"5300",1,0,1,0
"5301",1,1,1,1
"5302",1,1,1,0
"5303",1,0,0,1
"5304",1,1,1,1
"5305",1,1,0,1
"5306",1,1,1,0
"5307",1,1,1,1
"5308",1,1,1,1
"5309",1,1,1,0
"5310",1,1,1,0
"5311",1,1,1,0
"5312",1,1,0,1
"5313",1,1,0,1
"5314",1,0,1,1
"5315",1,1,1,1
"5316",1,1,1,1
"5317",1,1,1,1
"5318",1,1,1,0
"5319",1,0,1,1
"5320",1,1,1,0
"5321",1,1,1,1
"5322",1,1,1,0
"5323",1,1,1,1
"5324",1,1,1,0
"5325",1,1,1,0
"5326",1,1,1,1
"5327",1,1,1,1
"5328",1,0,0,0
"5329",1,1,1,1
"5330",1,1,1,1
"5331",1,1,1,0
"5332",1,1,1,1
"5333",1,1,1,1
"5334",1,1,1,1
"5335",1,1,1,1
"5336",1,1,1,0
"5337",1,1,1,1
"5338",1,1,1,0
"5339",1,1,1,0
"5340",1,1,1,1
"5341",1,1,1,1
"5342",1,0,1,1
"5343",1,1,1,0
"5344",1,1,0,0
"5345",1,1,1,0
"5346",1,0,1,1
"5347",1,1,0,1
"5348",1,1,1,0
"5349",1,1,0,1
"5350",1,0,1,1
"5351",1,1,0,1
"5352",1,0,1,0
"5353",1,1,1,1
"5354",1,1,1,0
"5355",1,1,1,1
"5356",1,1,1,0
"5357",1,1,1,1
"5358",1,1,1,1
"5359",1,1,1,0
"5360",1,1,1,1
"5361",1,1,1,1
"5362",1,1,1,1
"5363",1,1,0,1
"5364",1,1,1,1
"5365",1,0,1,1
"5366",1,1,0,1
"5367",1,0,1,0
"5368",1,1,1,1
"5369",1,1,1,1
"5370",1,1,1,0
"5371",1,1,1,1
"5372",1,1,1,1
"5373",1,1,1,1
"5374",1,1,1,0
"5375",1,1,1,0
"5376",1,0,1,0
"5377",1,1,0,0
"5378",1,0,1,1
"5379",1,1,1,0
"5380",1,1,1,1
"5381",1,1,1,1
"5382",1,1,1,0
"5383",1,1,0,0
"5384",1,1,1,1
"5385",1,1,0,0
"5386",1,1,1,1
"5387",1,1,1,0
"5388",1,0,1,0
"5389",1,1,1,1
"5390",1,1,1,1
"5391",1,1,1,1
"5392",1,0,1,1
"5393",1,1,1,1
"5394",1,1,1,0
"5395",1,1,0,0
"5396",1,0,1,1
"5397",1,1,1,0
"5398",1,1,1,1
"5399",1,1,1,1
"5400",1,1,1,1
"5401",1,1,1,0
"5402",1,1,1,0
"5403",1,0,1,1
"5404",1,0,1,0
"5405",1,1,1,1
"5406",1,1,1,0
"5407",1,1,1,1
"5408",1,1,1,1
"5409",1,1,1,1
"5410",1,1,0,0
"5411",1,0,1,1
"5412",1,1,1,0
"5413",1,0,1,1
"5414",1,1,1,1
"5415",1,1,1,1
"5416",1,1,1,1
"5417",1,0,0,1
"5418",1,0,1,1
"5419",1,0,1,1
"5420",1,1,1,1
"5421",1,0,1,1
"5422",1,1,1,0
"5423",1,1,1,1
"5424",1,1,1,0
"5425",1,1,1,1
"5426",1,1,1,1
"5427",1,0,1,0
"5428",1,1,1,0
"5429",1,1,1,1
"5430",1,1,0,0
"5431",1,1,1,1
"5432",1,1,1,1
"5433",1,0,1,0
"5434",1,1,1,0
"5435",1,0,0,0
"5436",1,1,1,1
"5437",1,1,0,1
"5438",1,0,1,1
"5439",1,0,1,0
"5440",1,0,1,1
"5441",1,1,1,0
"5442",1,1,1,1
"5443",1,1,1,1
"5444",1,1,1,1
"5445",1,1,1,0
"5446",1,0,1,0
"5447",1,0,1,1
"5448",1,1,0,0
"5449",1,1,1,1
"5450",1,1,0,1
"5451",1,1,1,0
"5452",1,0,1,1
"5453",1,1,1,1
"5454",1,0,0,1
"5455",1,1,0,0
"5456",1,1,1,1
"5457",1,0,1,0
"5458",1,1,1,0
"5459",1,1,1,0
"5460",1,1,1,1
"5461",1,0,1,1
"5462",1,1,1,1
"5463",1,0,1,0
"5464",1,1,1,1
"5465",1,1,1,1
"5466",1,0,1,1
"5467",1,1,1,1
"5468",1,0,1,0
"5469",1,1,1,1
"5470",1,1,0,0
"5471",1,1,1,0
"5472",1,1,1,1
"5473",1,1,1,1
"5474",1,1,1,1
"5475",1,1,1,1
"5476",1,0,1,1
"5477",1,1,0,0
"5478",1,1,1,1
"5479",1,0,1,1
"5480",1,1,0,0
"5481",1,1,1,1
"5482",1,1,0,0
"5483",1,1,0,1
"5484",1,0,0,0
"5485",1,1,1,0
"5486",1,1,1,0
"5487",1,0,1,0
"5488",1,1,1,0
"5489",1,1,1,1
"5490",1,1,1,1
"5491",1,1,0,0
"5492",1,1,0,0
"5493",1,1,1,0
"5494",1,0,1,0
"5495",1,1,1,0
"5496",1,1,1,0
"5497",1,0,1,0
"5498",1,1,1,1
"5499",1,0,1,1
"5500",1,1,1,0
"5501",1,1,1,1
"5502",1,0,1,1
"5503",1,0,1,0
"5504",1,1,1,1
"5505",1,1,1,1
"5506",1,1,1,1
"5507",1,1,1,0
"5508",1,1,0,1
"5509",1,1,1,0
"5510",1,0,1,1
"5511",1,1,1,1
"5512",1,0,0,1
"5513",1,1,1,1
"5514",1,1,1,0
"5515",1,0,1,1
"5516",1,1,1,0
"5517",1,1,1,0
"5518",1,1,1,0
"5519",1,1,1,1
"5520",1,1,1,0
"5521",1,1,1,1
"5522",1,0,1,1
"5523",1,1,1,0
"5524",1,1,1,1
"5525",1,0,0,0
"5526",1,0,0,1
"5527",1,1,1,1
"5528",1,1,1,1
"5529",1,1,0,1
"5530",1,1,1,0
"5531",1,1,1,1
"5532",1,0,1,1
"5533",1,1,1,0
"5534",1,1,1,0
"5535",1,1,1,1
"5536",1,1,1,1
"5537",1,1,0,1
"5538",1,0,1,0
"5539",1,1,1,1
"5540",1,0,1,1
"5541",1,1,1,0
"5542",1,1,1,1
"5543",1,1,1,0
"5544",1,1,1,1
"5545",1,1,1,0
"5546",1,1,1,1
"5547",1,1,1,0
"5548",1,0,0,1
"5549",1,1,1,0
"5550",1,1,1,0
"5551",1,1,0,0
"5552",1,1,1,1
"5553",1,0,0,0
"5554",1,1,0,0
"5555",1,1,1,1
"5556",1,1,1,0
"5557",1,1,1,1
"5558",1,1,1,1
"5559",1,1,1,0
"5560",1,1,1,1
"5561",1,1,1,0
"5562",1,1,0,0
"5563",1,1,1,1
"5564",1,1,0,0
"5565",1,1,1,1
"5566",1,1,1,1
"5567",1,1,1,1
"5568",1,1,1,1
"5569",1,1,1,1
"5570",1,1,1,0
"5571",1,1,1,0
"5572",1,1,1,1
"5573",1,1,1,1
"5574",1,1,1,0
"5575",1,0,1,0
"5576",1,1,1,1
"5577",1,1,1,1
"5578",1,1,1,0
"5579",1,0,0,1
"5580",1,0,1,1
"5581",1,1,0,1
"5582",1,1,1,1
"5583",1,1,1,1
"5584",1,1,0,0
"5585",1,0,1,1
"5586",1,1,0,1
"5587",1,1,1,1
"5588",1,1,1,1
"5589",1,1,1,1
"5590",1,1,0,0
"5591",1,1,1,0
"5592",1,0,0,0
"5593",1,1,0,1
"5594",1,0,1,1
"5595",1,1,1,0
"5596",1,1,0,1
"5597",1,1,1,0
"5598",1,1,1,0
"5599",1,1,1,1
"5600",1,1,1,1
"5601",1,0,1,0
"5602",1,1,1,1
"5603",1,0,1,0
"5604",1,0,0,0
"5605",1,1,1,0
"5606",1,1,1,0
"5607",1,0,1,1
"5608",1,1,1,1
"5609",1,1,1,0
"5610",1,1,0,0
"5611",1,0,1,0
"5612",1,1,1,0
"5613",1,1,1,1
"5614",1,0,1,1
"5615",1,0,0,1
"5616",1,0,0,0
"5617",1,0,0,1
"5618",1,1,1,0
"5619",1,0,1,1
"5620",1,1,1,1
"5621",1,1,1,1
"5622",1,0,0,1
"5623",1,1,1,0
"5624",1,1,1,0
"5625",1,1,1,1
"5626",1,1,0,0
"5627",1,1,0,0
"5628",1,1,1,0
"5629",1,0,1,1
"5630",1,1,1,0
"5631",1,0,1,1
"5632",1,1,0,1
"5633",1,1,0,1
"5634",1,1,1,0
"5635",1,1,0,1
"5636",1,1,1,0
"5637",1,1,1,0
"5638",1,1,1,0
"5639",1,1,1,1
"5640",1,0,0,1
"5641",1,1,1,0
"5642",1,1,0,0
"5643",1,1,0,0
"5644",1,0,1,1
"5645",1,0,0,0
"5646",1,0,1,0
"5647",1,1,1,1
"5648",1,1,1,1
"5649",1,1,1,1
"5650",1,0,1,1
"5651",1,0,1,1
"5652",1,1,0,1
"5653",1,1,0,0
"5654",1,1,1,1
"5655",1,1,1,1
"5656",1,1,1,1
"5657",1,1,1,1
"5658",1,1,0,1
"5659",1,1,1,0
"5660",1,1,1,1
"5661",1,1,1,1
"5662",1,1,1,1
"5663",1,1,1,0
"5664",1,1,1,0
"5665",1,1,0,0
"5666",1,0,0,1
"5667",1,1,1,1
"5668",1,1,1,1
"5669",1,1,1,1
"5670",1,1,1,0
"5671",1,0,1,1
"5672",1,1,1,1
"5673",1,1,1,1
"5674",1,1,1,1
"5675",1,1,0,1
"5676",1,1,0,0
"5677",1,1,1,1
"5678",1,1,1,0
"5679",1,0,1,1
"5680",1,1,0,0
"5681",1,1,1,1
"5682",1,1,1,0
"5683",1,1,0,0
"5684",1,1,1,1
"5685",1,1,1,1
"5686",1,1,1,0
"5687",1,0,1,0
"5688",1,1,1,1
"5689",1,1,1,1
"5690",1,1,1,1
"5691",1,1,1,0
"5692",1,1,1,1
"5693",1,0,1,1
"5694",1,0,1,0
"5695",1,1,1,1
"5696",1,1,1,1
"5697",1,0,1,0
"5698",1,1,1,1
"5699",1,1,1,1
"5700",1,0,1,1
"5701",1,0,1,0
"5702",1,1,1,0
"5703",1,1,1,1
"5704",1,0,0,0
"5705",1,1,1,1
"5706",1,1,0,0
"5707",1,1,1,0
"5708",1,1,1,0
"5709",1,1,1,0
"5710",1,1,1,0
"5711",1,1,1,0
"5712",1,1,1,1
"5713",1,0,0,1
"5714",1,1,1,1
"5715",1,1,1,1
"5716",1,1,0,0
"5717",1,0,1,1
"5718",1,0,0,1
"5719",1,0,1,1
"5720",1,0,1,0
"5721",1,1,1,0
"5722",1,1,1,0
"5723",1,1,1,1
"5724",1,0,1,1
"5725",1,1,1,1
"5726",1,1,1,0
"5727",1,1,1,0
"5728",1,1,1,1
"5729",1,1,1,0
"5730",1,1,1,1
"5731",1,1,0,1
"5732",1,1,1,1
"5733",1,1,1,1
"5734",1,0,0,0
"5735",1,1,1,1
"5736",1,1,0,0
"5737",1,1,1,1
"5738",1,1,1,1
"5739",1,1,0,1
"5740",1,1,1,0
"5741",1,1,0,0
"5742",1,1,1,1
"5743",1,1,0,0
"5744",1,1,1,0
"5745",1,0,1,1
"5746",1,1,1,1
"5747",1,1,1,0
"5748",1,1,1,1
"5749",1,1,1,0
"5750",1,1,1,0
"5751",1,1,1,1
"5752",1,1,1,1
"5753",1,1,1,0
"5754",1,1,1,0
"5755",1,1,1,0
"5756",1,1,1,1
"5757",1,1,0,0
"5758",1,1,0,0
"5759",1,1,1,1
"5760",1,1,1,1
"5761",1,0,1,0
"5762",1,0,1,1
"5763",1,1,1,1
"5764",1,0,1,1
"5765",1,1,1,0
"5766",1,1,0,1
"5767",1,1,1,1
"5768",1,0,1,0
"5769",1,1,1,1
"5770",1,0,1,0
"5771",1,1,1,1
"5772",1,0,1,0
"5773",1,1,1,1
"5774",1,1,0,1
"5775",1,1,1,0
"5776",1,1,1,1
"5777",1,1,1,0
"5778",1,1,0,1
"5779",1,1,0,0
"5780",1,1,1,1
"5781",1,1,1,0
"5782",1,1,1,0
"5783",1,1,1,0
"5784",1,1,1,1
"5785",1,1,1,0
"5786",1,1,1,0
"5787",1,1,1,0
"5788",1,1,1,0
"5789",1,1,1,1
"5790",1,1,1,1
"5791",1,1,1,0
"5792",1,0,1,0
"5793",1,1,1,1
"5794",1,1,1,0
"5795",1,1,0,0
"5796",1,1,1,0
"5797",1,1,1,0
"5798",1,1,1,0
"5799",1,1,1,1
"5800",1,1,1,0
"5801",1,0,1,1
"5802",1,1,1,0
"5803",1,1,0,1
"5804",1,0,1,1
"5805",1,1,1,1
"5806",1,1,0,1
"5807",1,0,1,1
"5808",1,1,0,0
"5809",1,1,1,1
"5810",1,1,1,0
"5811",1,1,1,0
"5812",1,1,1,1
"5813",1,1,1,0
"5814",1,1,1,0
"5815",1,1,1,0
"5816",1,1,1,1
"5817",1,1,1,1
"5818",1,1,1,0
"5819",1,1,1,0
"5820",1,0,1,0
"5821",1,1,1,0
"5822",1,0,0,1
"5823",1,0,1,0
"5824",1,0,1,0
"5825",1,1,1,0
"5826",1,1,1,1
"5827",1,1,1,1
"5828",1,1,1,0
"5829",1,0,1,0
"5830",1,1,1,0
"5831",1,1,1,1
"5832",1,1,0,0
"5833",1,1,1,0
"5834",1,1,1,1
"5835",1,0,1,1
"5836",1,1,1,1
"5837",1,1,1,1
"5838",1,0,1,0
"5839",1,1,1,1
"5840",1,1,1,1
"5841",1,1,1,0
"5842",1,1,1,1
"5843",1,1,1,0
"5844",1,1,0,1
"5845",1,1,0,1
"5846",1,1,0,1
"5847",1,0,1,1
"5848",1,1,1,1
"5849",1,0,1,0
"5850",1,1,1,1
"5851",1,0,0,0
"5852",1,1,1,1
"5853",1,0,1,1
"5854",1,1,0,1
"5855",1,1,1,0
"5856",1,1,1,1
"5857",1,1,1,1
"5858",1,1,1,1
"5859",1,0,0,1
"5860",1,0,0,1
"5861",1,1,1,1
"5862",1,1,1,1
"5863",1,1,1,1
"5864",1,1,1,1
"5865",1,1,0,0
"5866",1,1,0,0
"5867",1,0,1,0
"5868",1,1,1,0
"5869",1,1,1,0
"5870",1,1,1,1
"5871",1,1,1,0
"5872",1,0,1,1
"5873",1,0,1,0
"5874",1,1,1,1
"5875",1,0,1,1
"5876",1,1,1,1
"5877",1,1,1,0
"5878",1,1,1,0
"5879",1,1,1,1
"5880",1,1,1,0
"5881",1,0,1,1
"5882",1,1,1,1
"5883",1,1,1,1
"5884",1,0,1,0
"5885",1,1,1,1
"5886",1,1,1,1
"5887",1,1,1,1
"5888",1,1,1,1
"5889",1,1,1,1
"5890",1,1,1,1
"5891",1,1,1,1
"5892",1,1,0,1
"5893",1,1,0,0
"5894",1,1,1,1
"5895",1,0,1,1
"5896",1,0,1,0
"5897",1,0,0,1
"5898",1,0,1,0
"5899",1,1,1,0
"5900",1,1,1,0
"5901",1,1,1,1
"5902",1,1,0,0
"5903",1,1,0,0
"5904",1,1,1,0
"5905",1,1,0,1
"5906",1,1,1,0
"5907",1,1,0,0
